;ID;Trial;Time;Montage;Dose;Groups;Lag;Side;Entropy;Replica;Teste
1219;AAS;1;2.0;1;0;baseline;20;L;0.02356146;0;
1220;AAS;2;4.0;1;0;CC;20;L;0.01069648;0;
1221;AAS;3;6.5;1;1;CC;13;L;0.03758926;1;
1222;AAS;4;14.0;1;0;CC;20;L;0.004839846;0;
1223;AAS;5;16.5;1;1;CC;20;L;0.02440425;1;
1224;AAS;6;24.0;1;0;CC;20;L;0.01148779;0;
1225;AAS;7;26.5;1;1;CC;20;L;0.01008177;1;
1226;AAS;8;34.0;1;0;CC;18;L;0.01074053;0;
1227;AAS;9;36.5;1;2;CC;20;L;0.003728741;2;
1228;AAS;10;44.0;1;0;CC;17;L;0.01167315;0;
1229;AAS;11;46.5;1;2;CC;7;L;0.08297615;2;
1230;AAS;12;54.0;1;0;CC;20;L;0.00325805;0;
1231;AAS;13;56.5;1;2;CC;19;L;0.01024302;2;
1232;AAS;14;64.0;1;0;CC;20;L;0.00343892;0;
1233;AAS;15;66.5;1;3;CC;20;L;0.01183253;3;
1234;AAS;16;74.0;1;0;CC;20;L;0.005535633;0;
1235;AAS;17;76.5;1;3;CC;20;L;0.01815186;3;
1236;AAS;18;84.0;1;0;CC;18;L;0.004608621;0;
1237;AAS;19;86.5;1;3;CC;20;L;0.004312579;3;
1238;AAS;20;94.0;1;0;CC;10;L;0.08249009;0;
1239;AAS;1;2.0;2;0;baseline;20;L;0.01580929;0;
1240;AAS;2;4.0;2;0;SHAM-CC;8;L;0.07657871;0;
1241;AAS;3;6.5;2;2;SHAM-CC;19;L;0.02026523;1;CC
1242;AAS;4;14.0;2;0;SHAM-CC;20;L;0.009133204;0;
1243;AAS;5;16.5;2;2;SHAM-CC;8;L;0.07106261;1;CC
1244;AAS;6;24.0;2;0;SHAM-CC;18;L;0.007261884;0;
1245;AAS;7;26.5;2;2;SHAM-CC;18;L;0.01514323;1;CC
1246;AAS;8;34.0;2;0;SHAM-CC;20;L;0.01036368;0;
1247;AAS;9;36.5;2;3;SHAM-CC;20;L;0.004116947;2;CC
1248;AAS;10;44.0;2;0;SHAM-CC;20;L;0.0175693;0;
1249;AAS;11;46.5;2;3;SHAM-CC;16;L;0.009462603;2;CC
1250;AAS;12;54.0;2;0;SHAM-CC;19;L;0.01431366;0;
1251;AAS;13;56.5;2;3;SHAM-CC;18;L;0.01135533;2;CC
1252;AAS;14;64.0;2;0;SHAM-CC;18;L;0.009961993;0;
1253;AAS;15;66.5;2;1;SHAM-CC;20;L;0.01515018;3;CC
1254;AAS;16;74.0;2;0;SHAM-CC;15;L;0.02893811;0;
1255;AAS;17;76.5;2;1;SHAM-CC;14;L;0.01999552;3;CC
1256;AAS;18;84.0;2;0;SHAM-CC;19;L;0.00565151;0;
1257;AAS;19;86.5;2;1;SHAM-CC;19;L;0.005142211;3;CC
1258;AAS;20;94.0;2;0;SHAM-CC;20;L;0.02167231;0;
1259;ACV;1;2.0;1;0;baseline;7;L;0.06435024;0;
1260;ACV;2;4.0;1;0;CC;20;L;0.01567345;0;
1261;ACV;3;6.5;1;2;CC;18;L;0.01228134;1;
1262;ACV;4;14.0;1;0;CC;20;L;0.01101728;0;
1263;ACV;5;16.5;1;2;CC;16;L;0.01066961;1;
1264;ACV;6;24.0;1;0;CC;18;L;0.01910149;0;
1265;ACV;7;26.5;1;2;CC;18;L;0.01179689;1;
1266;ACV;8;34.0;1;0;CC;20;L;0.01907442;0;
1267;ACV;9;36.5;1;3;CC;19;L;0.01062695;2;
1268;ACV;10;44.0;1;0;CC;20;L;0.01233074;0;
1269;ACV;11;46.5;1;3;CC;20;L;0.01204057;2;
1270;ACV;12;54.0;1;0;CC;20;L;0.01166235;0;
1271;ACV;13;56.5;1;3;CC;20;L;0.009252917;2;
1272;ACV;14;64.0;1;0;CC;17;L;0.01822204;0;
1273;ACV;15;66.5;1;1;CC;20;L;0.01093816;3;
1274;ACV;16;74.0;1;0;CC;19;L;0.01577569;0;
1275;ACV;17;76.5;1;1;CC;20;L;0.01213398;3;
1276;ACV;18;84.0;1;0;CC;18;L;0.01550341;0;
1277;ACV;19;86.5;1;1;CC;20;L;0.01360849;3;
1278;ACV;20;94.0;1;0;CC;20;L;0.005182162;0;
1279;ACV;1;2.0;2;0;baseline;18;L;0.01157177;0;
1280;ACV;2;4.0;2;0;SHAM-AC;20;L;0.01434663;0;
1281;ACV;3;6.5;2;2;SHAM-AC;20;L;0.01359509;1;AN
1282;ACV;4;14.0;2;0;SHAM-AC;19;L;0.006684438;0;
1283;ACV;5;16.5;2;2;SHAM-AC;20;L;0.007189384;1;AN
1284;ACV;6;24.0;2;0;SHAM-AC;19;L;0.01380107;0;
1285;ACV;7;26.5;2;2;SHAM-AC;19;L;0.007004292;1;AN
1286;ACV;8;34.0;2;0;SHAM-AC;19;L;0.01058831;0;
1287;ACV;9;36.5;2;3;SHAM-AC;18;L;0.008684036;2;AN
1288;ACV;10;44.0;2;0;SHAM-AC;17;L;0.01723458;0;
1289;ACV;11;46.5;2;3;SHAM-AC;13;L;0.02064046;2;AN
1290;ACV;12;54.0;2;0;SHAM-AC;19;L;0.01303472;0;
1291;ACV;13;56.5;2;3;SHAM-AC;18;L;0.009029746;2;AN
1292;ACV;14;64.0;2;0;SHAM-AC;15;L;0.01097288;0;
1293;ACV;15;66.5;2;1;SHAM-AC;15;L;0.01790259;3;AN
1294;ACV;16;74.0;2;0;SHAM-AC;19;L;0.009995958;0;
1295;ACV;17;76.5;2;1;SHAM-AC;14;L;0.008249153;3;AN
1296;ACV;18;84.0;2;0;SHAM-AC;15;L;0.009287616;0;
1297;ACV;19;86.5;2;1;SHAM-AC;13;L;0.01837502;3;AN
1298;ACV;20;94.0;2;0;SHAM-AC;18;L;0.01370848;0;
1299;ACV;1;2.0;0;0;baseline;19;L;0.01234544;0;
1300;ACV;2;4.0;0;0;AC;19;L;0.01628568;0;
1301;ACV;3;6.5;0;3;AC;20;L;0.01323797;1;
1302;ACV;4;14.0;0;0;AC;20;L;0.01966902;0;
1303;ACV;5;16.5;0;3;AC;20;L;0.01270949;1;
1304;ACV;6;24.0;0;0;AC;19;L;0.008945922;0;
1305;ACV;7;26.5;0;3;AC;20;L;0.01372619;1;
1306;ACV;8;34.0;0;0;AC;20;L;0.006516085;0;
1307;ACV;9;36.5;0;1;AC;20;L;0.006536843;2;
1308;ACV;10;44.0;0;0;AC;20;L;0.01037318;0;
1309;ACV;11;46.5;0;1;AC;20;L;0.01855723;2;
1310;ACV;12;54.0;0;0;AC;20;L;0.01404844;0;
1311;ACV;13;56.5;0;1;AC;18;L;0.01105704;2;
1312;ACV;14;64.0;0;0;AC;20;L;0.01141733;0;
1313;ACV;15;66.5;0;2;AC;20;L;0.01141733;3;
1314;ACV;16;74.0;0;0;AC;20;L;0.005253882;0;
1315;ACV;17;76.5;0;2;AC;20;L;0.0121544;3;
1316;ACV;18;84.0;0;0;AC;19;L;0.009138955;0;
1317;ACV;19;86.5;0;2;AC;18;L;0.009304359;3;
1318;ACV;20;94.0;0;0;AC;18;L;0.009419032;0;
1319;CFAM;1;2.0;0;0;baseline;11;L;0.09342044;0;
1320;CFAM;2;4.0;0;0;AC;15;L;0.1218122;0;
1321;CFAM;3;6.5;0;2;AC;16;L;0.100803;1;
1322;CFAM;4;14.0;0;0;AC;20;L;0.0711794;0;
1323;CFAM;5;16.5;0;2;AC;16;L;0.09865931;1;
1324;CFAM;6;24.0;0;0;AC;16;L;0.07378169;0;
1325;CFAM;7;26.5;0;2;AC;11;L;0.08705769;1;
1326;CFAM;8;34.0;0;0;AC;15;L;0.0324094;0;
1327;CFAM;9;36.5;0;3;AC;12;L;0.03839904;2;
1328;CFAM;10;44.0;0;0;AC;12;L;0.07349431;0;
1329;CFAM;11;46.5;0;3;AC;20;L;0.03811697;2;
1330;CFAM;12;54.0;0;0;AC;11;L;0.09097555;0;
1331;CFAM;13;56.5;0;3;AC;13;L;0.04183755;2;
1332;CFAM;14;64.0;0;0;AC;17;L;0.02409762;0;
1333;CFAM;15;66.5;0;1;AC;20;L;0.01190533;3;
1334;CFAM;16;74.0;0;0;AC;15;L;0.05975379;0;
1335;CFAM;17;76.5;0;1;AC;15;L;0.0736739;3;
1336;CFAM;18;84.0;0;0;AC;13;L;0.07460547;0;
1337;CFAM;19;86.5;0;1;AC;11;L;0.04491445;3;
1338;CFAM;20;94.0;0;0;AC;10;L;0.05986629;0;
1339;CFAM;1;2.0;1;0;baseline;12;L;0.04705793;0;
1340;CFAM;2;4.0;1;0;CC;20;L;0.02494654;0;
1341;CFAM;3;6.5;1;3;CC;19;L;0.02507553;1;
1342;CFAM;4;14.0;1;0;CC;11;L;0.05108668;0;
1343;CFAM;5;16.5;1;3;CC;20;L;0.02026078;1;
1344;CFAM;6;24.0;1;0;CC;20;L;0.01492624;0;
1345;CFAM;7;26.5;1;3;CC;20;L;0.03028188;1;
1346;CFAM;8;34.0;1;0;CC;20;L;0.007118133;0;
1347;CFAM;9;36.5;1;1;CC;13;L;0.04542984;2;
1348;CFAM;10;44.0;1;0;CC;20;L;0.01755425;0;
1349;CFAM;11;46.5;1;1;CC;20;L;0.03763198;2;
1350;CFAM;12;54.0;1;0;CC;20;L;0.0194583;0;
1351;CFAM;13;56.5;1;1;CC;20;L;0.03979494;2;
1352;CFAM;14;64.0;1;0;CC;10;L;0.08014397;0;
1353;CFAM;15;66.5;1;2;CC;11;L;0.08175023;3;
1354;CFAM;16;74.0;1;0;CC;8;L;0.08541939;0;
1355;CFAM;17;76.5;1;2;CC;13;L;0.09336842;3;
1356;CFAM;18;84.0;1;0;CC;20;L;0.02196636;0;
1357;CFAM;19;86.5;1;2;CC;20;L;0.02563699;3;
1358;CFAM;20;94.0;1;0;CC;13;L;0.0644596;0;
1359;CFAM;1;2.0;2;0;baseline;11;L;0.05841861;0;
1360;CFAM;2;4.0;2;0;SHAM-AC;12;L;0.08029678;0;
1361;CFAM;3;6.5;2;1;SHAM-AC;17;L;0.07809757;1;AN
1362;CFAM;4;14.0;2;0;SHAM-AC;17;L;0.04593447;0;
1363;CFAM;5;16.5;2;1;SHAM-AC;11;L;0.06011397;1;AN
1364;CFAM;6;24.0;2;0;SHAM-AC;11;L;0.06742636;0;
1365;CFAM;7;26.5;2;1;SHAM-AC;20;L;0.02429767;1;AN
1366;CFAM;8;34.0;2;0;SHAM-AC;10;L;0.06274102;0;
1367;CFAM;9;36.5;2;2;SHAM-AC;11;L;0.08816127;2;AN
1368;CFAM;10;44.0;2;0;SHAM-AC;20;L;0.01923887;0;
1369;CFAM;11;46.5;2;2;SHAM-AC;11;L;0.04814237;2;AN
1370;CFAM;12;54.0;2;0;SHAM-AC;13;L;0.06377275;0;
1371;CFAM;13;56.5;2;2;SHAM-AC;8;L;0.07591189;2;AN
1372;CFAM;14;64.0;2;0;SHAM-AC;13;L;0.05646058;0;
1373;CFAM;15;66.5;2;3;SHAM-AC;20;L;0.04176212;3;AN
1374;CFAM;16;74.0;2;0;SHAM-AC;10;L;0.0726176;0;
1375;CFAM;17;76.5;2;3;SHAM-AC;14;L;0.09467603;3;AN
1376;CFAM;18;84.0;2;0;SHAM-AC;11;L;0.05385892;0;
1377;CFAM;19;86.5;2;3;SHAM-AC;12;L;0.06169922;3;AN
1378;CFAM;20;94.0;2;0;SHAM-AC;15;L;0.04496264;0;
1379;CFB;1;2.0;0;0;baseline;12;L;0.05948197;0;
1380;CFB;2;4.0;0;0;AC;11;L;0.04852255;0;
1381;CFB;3;6.5;0;2;AC;10;L;0.09836142;1;
1382;CFB;4;14.0;0;0;AC;20;L;0.01135249;0;
1383;CFB;5;16.5;0;2;AC;13;L;0.02465657;1;
1384;CFB;6;24.0;0;0;AC;11;L;0.05235134;0;
1385;CFB;7;26.5;0;2;AC;11;L;0.04276393;1;
1386;CFB;8;34.0;0;0;AC;11;L;0.04202726;0;
1387;CFB;9;36.5;0;3;AC;12;L;0.04731276;2;
1388;CFB;10;44.0;0;0;AC;20;L;0.01229741;0;
1389;CFB;11;46.5;0;3;AC;9;L;0.05512476;2;
1390;CFB;12;54.0;0;0;AC;9;L;0.02908627;0;
1391;CFB;13;56.5;0;3;AC;10;L;0.06273283;2;
1392;CFB;14;64.0;0;0;AC;12;L;0.05240285;0;
1393;CFB;15;66.5;0;1;AC;11;L;0.09486262;3;
1394;CFB;16;74.0;0;0;AC;13;L;0.02566324;0;
1395;CFB;17;76.5;0;1;AC;11;L;0.0658318;3;
1396;CFB;18;84.0;0;0;AC;9;L;0.05109811;0;
1397;CFB;19;86.5;0;1;AC;12;L;0.04237881;3;
1398;CFB;20;94.0;0;0;AC;13;L;0.04335094;0;
1399;CFB;1;2.0;1;0;baseline;10;L;0.06270479;0;
1400;CFB;2;4.0;1;0;CC;20;L;0.004786711;0;
1401;CFB;3;6.5;1;3;CC;20;L;0.00830485;1;
1402;CFB;4;14.0;1;0;CC;20;L;0.01628144;0;
1403;CFB;5;16.5;1;3;CC;20;L;0.01095352;1;
1404;CFB;6;24.0;1;0;CC;13;L;0.04441068;0;
1405;CFB;7;26.5;1;3;CC;20;L;0.005560842;1;
1406;CFB;8;34.0;1;0;CC;20;L;0.005400031;0;
1407;CFB;9;36.5;1;1;CC;20;L;0.0146447;2;
1408;CFB;10;44.0;1;0;CC;8;L;0.06162506;0;
1409;CFB;11;46.5;1;1;CC;20;L;0.007983506;2;
1410;CFB;12;54.0;1;0;CC;20;L;0.009152334;0;
1411;CFB;13;56.5;1;1;CC;9;L;0.02546661;2;
1412;CFB;14;64.0;1;0;CC;20;L;0.009208544;0;
1413;CFB;15;66.5;1;2;CC;20;L;0.01265184;3;
1414;CFB;16;74.0;1;0;CC;11;L;0.05497875;0;
1415;CFB;17;76.5;1;2;CC;20;L;0.01514644;3;
1416;CFB;18;84.0;1;0;CC;12;L;0.04345641;0;
1417;CFB;19;86.5;1;2;CC;20;L;0.01274808;3;
1418;CFB;20;94.0;1;0;CC;9;L;0.0525604;0;
1419;CFB;1;2.0;2;0;baseline;14;L;0.01619892;0;
1420;CFB;2;4.0;2;0;SHAM-CC;20;L;0.00945417;0;
1421;CFB;3;6.5;2;1;SHAM-CC;17;L;0.006934504;1;CC
1422;CFB;4;14.0;2;0;SHAM-CC;20;L;0.01072686;0;
1423;CFB;5;16.5;2;1;SHAM-CC;19;L;0.009228235;1;CC
1424;CFB;6;24.0;2;0;SHAM-CC;11;L;0.05139946;0;
1425;CFB;7;26.5;2;1;SHAM-CC;20;L;0.004894197;1;CC
1426;CFB;8;34.0;2;0;SHAM-CC;11;L;0.03935868;0;
1427;CFB;9;36.5;2;2;SHAM-CC;20;L;0.008924717;2;CC
1428;CFB;10;44.0;2;0;SHAM-CC;13;L;0.02488366;0;
1429;CFB;11;46.5;2;2;SHAM-CC;20;L;0.005144087;2;CC
1430;CFB;12;54.0;2;0;SHAM-CC;10;L;0.03981308;0;
1431;CFB;13;56.5;2;2;SHAM-CC;20;L;0.005027531;2;CC
1432;CFB;14;64.0;2;0;SHAM-CC;11;L;0.04343072;0;
1433;CFB;15;66.5;2;3;SHAM-CC;20;L;0.01074162;3;CC
1434;CFB;16;74.0;2;0;SHAM-CC;11;L;0.04279564;0;
1435;CFB;17;76.5;2;3;SHAM-CC;18;L;0.007498362;3;CC
1436;CFB;18;84.0;2;0;SHAM-CC;20;L;0.01737825;0;
1437;CFB;19;86.5;2;3;SHAM-CC;16;L;0.005572183;3;CC
1438;CFB;20;94.0;2;0;SHAM-CC;8;L;0.0321771;0;
1439;DLSC;1;2.0;0;0;baseline;11;L;0.06777562;0;
1440;DLSC;2;4.0;0;0;AC;20;L;0.05178158;0;
1441;DLSC;3;6.5;0;1;AC;10;L;0.1028663;1;
1442;DLSC;4;14.0;0;0;AC;11;L;0.09790443;0;
1443;DLSC;5;16.5;0;1;AC;8;L;0.1555327;1;
1444;DLSC;6;24.0;0;0;AC;15;L;0.05966895;0;
1445;DLSC;7;26.5;0;1;AC;13;L;0.1053069;1;
1446;DLSC;8;34.0;0;0;AC;12;L;0.08558156;0;
1447;DLSC;9;36.5;0;2;AC;14;L;0.1640091;2;
1448;DLSC;10;44.0;0;0;AC;13;L;0.09824475;0;
1449;DLSC;11;46.5;0;2;AC;14;L;0.06959457;2;
1450;DLSC;12;54.0;0;0;AC;15;L;0.1006605;0;
1451;DLSC;13;56.5;0;2;AC;15;L;0.1386323;2;
1452;DLSC;14;64.0;0;0;AC;12;L;0.07401584;0;
1453;DLSC;15;66.5;0;3;AC;13;L;0.06592241;3;
1454;DLSC;16;74.0;0;0;AC;13;L;0.04492502;0;
1455;DLSC;17;76.5;0;3;AC;13;L;0.1404483;3;
1456;DLSC;18;84.0;0;0;AC;15;L;0.07221013;0;
1457;DLSC;19;86.5;0;3;AC;12;L;0.1240256;3;
1458;DLSC;20;94.0;0;0;AC;10;L;0.1166134;0;
1459;DLSC;1;2.0;1;0;baseline;11;L;0.1078665;0;
1460;DLSC;2;4.0;1;0;CC;20;L;0.0371211;0;
1461;DLSC;3;6.5;1;2;CC;11;L;0.1091427;1;
1462;DLSC;4;14.0;1;0;CC;15;L;0.03687432;0;
1463;DLSC;5;16.5;1;2;CC;13;L;0.1108509;1;
1464;DLSC;6;24.0;1;0;CC;13;L;0.04778252;0;
1465;DLSC;7;26.5;1;2;CC;14;L;0.08476559;1;
1466;DLSC;8;34.0;1;0;CC;15;L;0.02114744;0;
1467;DLSC;9;36.5;1;3;CC;12;L;0.1446912;2;
1468;DLSC;10;44.0;1;0;CC;14;L;0.02244799;0;
1469;DLSC;11;46.5;1;3;CC;12;L;0.09807764;2;
1470;DLSC;12;54.0;1;0;CC;13;L;0.05029799;0;
1471;DLSC;13;56.5;1;3;CC;14;L;0.1566245;2;
1472;DLSC;14;64.0;1;0;CC;16;L;0.06164741;0;
1473;DLSC;15;66.5;1;1;CC;13;L;0.08247512;3;
1474;DLSC;16;74.0;1;0;CC;16;L;0.04520738;0;
1475;DLSC;17;76.5;1;1;CC;11;L;0.1250429;3;
1476;DLSC;18;84.0;1;0;CC;15;L;0.08078097;0;
1477;DLSC;19;86.5;1;1;CC;12;L;0.0595626;3;
1478;DLSC;20;94.0;1;0;CC;16;L;0.03487373;0;
1479;DLSC;1;2.0;2;0;baseline;12;L;0.09711872;0;
1480;DLSC;2;4.0;2;0;SHAM-CC;12;L;0.08622216;0;
1481;DLSC;3;6.5;2;3;SHAM-CC;12;L;0.08800971;1;CC
1482;DLSC;4;14.0;2;0;SHAM-CC;20;L;0.05417162;0;
1483;DLSC;5;16.5;2;3;SHAM-CC;11;L;0.1007855;1;CC
1484;DLSC;6;24.0;2;0;SHAM-CC;15;L;0.02872233;0;
1485;DLSC;7;26.5;2;3;SHAM-CC;11;L;0.111848;1;CC
1486;DLSC;8;34.0;2;0;SHAM-CC;12;L;0.04220656;0;
1487;DLSC;9;36.5;2;1;SHAM-CC;8;L;0.1397032;2;CC
1488;DLSC;10;44.0;2;0;SHAM-CC;10;L;0.1092721;0;
1489;DLSC;11;46.5;2;1;SHAM-CC;9;L;0.1191504;2;CC
1490;DLSC;12;54.0;2;0;SHAM-CC;12;L;0.08801321;0;
1491;DLSC;13;56.5;2;1;SHAM-CC;12;L;0.1597515;2;CC
1492;DLSC;14;64.0;2;0;SHAM-CC;13;L;0.06960376;0;
1493;DLSC;15;66.5;2;2;SHAM-CC;11;L;0.07539312;3;CC
1494;DLSC;16;74.0;2;0;SHAM-CC;14;L;0.05832013;0;
1495;DLSC;17;76.5;2;2;SHAM-CC;12;L;0.09332609;3;CC
1496;DLSC;18;84.0;2;0;SHAM-CC;14;L;0.04604514;0;
1497;DLSC;19;86.5;2;2;SHAM-CC;11;L;0.07482533;3;CC
1498;DLSC;20;94.0;2;0;SHAM-CC;13;L;0.05170781;0;
1499;GSM;1;2.0;0;0;baseline;9;L;0.07907253;0;
1500;GSM;2;4.0;0;0;AC;10;L;0.01742244;0;
1501;GSM;3;6.5;0;3;AC;9;L;0.04859548;1;
1502;GSM;4;14.0;0;0;AC;8;L;0.09326504;0;
1503;GSM;5;16.5;0;3;AC;7;L;0.06948071;1;
1504;GSM;6;24.0;0;0;AC;17;L;0.006915415;0;
1505;GSM;7;26.5;0;3;AC;18;L;0.01428039;1;
1506;GSM;8;34.0;0;0;AC;13;L;0.02164572;0;
1507;GSM;9;36.5;0;1;AC;14;L;0.0170951;2;
1508;GSM;10;44.0;0;0;AC;20;L;0.0110486;0;
1509;GSM;11;46.5;0;1;AC;6;L;0.06118058;2;
1510;GSM;12;54.0;0;0;AC;20;L;0.01384763;0;
1511;GSM;13;56.5;0;1;AC;8;L;0.04391107;2;
1512;GSM;14;64.0;0;0;AC;8;L;0.08666709;0;
1513;GSM;15;66.5;0;2;AC;7;L;0.07857951;3;
1514;GSM;16;74.0;0;0;AC;7;L;0.08411919;0;
1515;GSM;17;76.5;0;2;AC;6;L;0.07355626;3;
1516;GSM;18;84.0;0;0;AC;9;L;0.08126805;0;
1517;GSM;19;86.5;0;2;AC;18;L;0.0138798;3;
1518;GSM;20;94.0;0;0;AC;16;L;0.01844184;0;
1519;GSM;1;2.0;1;0;baseline;8;L;0.05807746;0;
1520;GSM;2;4.0;1;0;CC;7;L;0.04101147;0;
1521;GSM;3;6.5;1;1;CC;13;L;0.01755935;1;
1522;GSM;4;14.0;1;0;CC;9;L;0.074571;0;
1523;GSM;5;16.5;1;1;CC;14;L;0.02181589;1;
1524;GSM;6;24.0;1;0;CC;5;L;0.04354207;0;
1525;GSM;7;26.5;1;1;CC;7;L;0.09354804;1;
1526;GSM;8;34.0;1;0;CC;7;L;0.06871712;0;
1527;GSM;9;36.5;1;2;CC;9;L;0.07786024;2;
1528;GSM;10;44.0;1;0;CC;9;L;0.0692109;0;
1529;GSM;11;46.5;1;2;CC;11;L;0.07335641;2;
1530;GSM;12;54.0;1;0;CC;6;L;0.07492824;0;
1531;GSM;13;56.5;1;2;CC;14;L;0.02741666;2;
1532;GSM;14;64.0;1;0;CC;8;L;0.06985327;0;
1533;GSM;15;66.5;1;3;CC;10;L;0.0456242;3;
1534;GSM;16;74.0;1;0;CC;9;L;0.02295679;0;
1535;GSM;17;76.5;1;3;CC;20;L;0.01260052;3;
1536;GSM;18;84.0;1;0;CC;7;L;0.07764041;0;
1537;GSM;19;86.5;1;3;CC;20;L;0.009343162;3;
1538;GSM;20;94.0;1;0;CC;18;L;0.01024612;0;
1539;GSM;1;2.0;2;0;baseline;6;L;0.06088281;0;
1540;GSM;2;4.0;2;0;SHAM-CC;20;L;0.01415635;0;
1541;GSM;3;6.5;2;2;SHAM-CC;20;L;0.01168475;1;CC
1542;GSM;4;14.0;2;0;SHAM-CC;5;L;0.06620369;0;
1543;GSM;5;16.5;2;2;SHAM-CC;20;L;0.01640801;1;CC
1544;GSM;6;24.0;2;0;SHAM-CC;7;L;0.07145036;0;
1545;GSM;7;26.5;2;2;SHAM-CC;7;L;0.1072268;1;CC
1546;GSM;8;34.0;2;0;SHAM-CC;5;L;0.04355612;0;
1547;GSM;9;36.5;2;3;SHAM-CC;6;L;0.09113198;2;CC
1548;GSM;10;44.0;2;0;SHAM-CC;6;L;0.07875398;0;
1549;GSM;11;46.5;2;3;SHAM-CC;15;L;0.02131691;2;CC
1550;GSM;12;54.0;2;0;SHAM-CC;20;L;0.01145455;0;
1551;GSM;13;56.5;2;3;SHAM-CC;18;L;0.02693492;2;CC
1552;GSM;14;64.0;2;0;SHAM-CC;7;L;0.05249409;0;
1553;GSM;15;66.5;2;1;SHAM-CC;20;L;0.01947416;3;CC
1554;GSM;16;74.0;2;0;SHAM-CC;6;L;0.0710828;0;
1555;GSM;17;76.5;2;1;SHAM-CC;12;L;0.05318299;3;CC
1556;GSM;18;84.0;2;0;SHAM-CC;20;L;0.01071417;0;
1557;GSM;19;86.5;2;1;SHAM-CC;14;L;0.02857578;3;CC
1558;GSM;20;94.0;2;0;SHAM-CC;4;L;0.04419366;0;
1559;GSR;1;2.0;0;0;baseline;18;L;0.1687456;0;
1560;GSR;2;4.0;0;0;AC;12;L;0.1087163;0;
1561;GSR;3;6.5;0;1;AC;13;L;0.1023947;1;
1562;GSR;4;14.0;0;0;AC;17;L;0.0496992;0;
1563;GSR;5;16.5;0;1;AC;16;L;0.1395259;1;
1564;GSR;6;24.0;0;0;AC;16;L;0.08436044;0;
1565;GSR;7;26.5;0;1;AC;17;L;0.1146286;1;
1566;GSR;8;34.0;0;0;AC;15;L;0.07201677;0;
1567;GSR;9;36.5;0;2;AC;16;L;0.1116585;2;
1568;GSR;10;44.0;0;0;AC;13;L;0.09531329;0;
1569;GSR;11;46.5;0;2;AC;17;L;0.1124165;2;
1570;GSR;12;54.0;0;0;AC;11;L;0.03833399;0;
1571;GSR;13;56.5;0;2;AC;12;L;0.06989937;2;
1572;GSR;14;64.0;0;0;AC;19;L;0.04237101;0;
1573;GSR;15;66.5;0;3;AC;15;L;0.04265591;3;
1574;GSR;16;74.0;0;0;AC;15;L;0.05397435;0;
1575;GSR;17;76.5;0;3;AC;15;L;0.06438581;3;
1576;GSR;18;84.0;0;0;AC;16;L;0.05595116;0;
1577;GSR;19;86.5;0;3;AC;13;L;0.08866172;3;
1578;GSR;20;94.0;0;0;AC;13;L;0.04545502;0;
1579;GSR;1;2.0;1;0;baseline;16;L;0.09537761;0;
1580;GSR;2;4.0;1;0;CC;14;L;0.05889786;0;
1581;GSR;3;6.5;1;2;CC;13;L;0.06883003;1;
1582;GSR;4;14.0;1;0;CC;14;L;0.1076085;0;
1583;GSR;5;16.5;1;2;CC;11;L;0.1116551;1;
1584;GSR;6;24.0;1;0;CC;9;L;0.06399749;0;
1585;GSR;7;26.5;1;2;CC;13;L;0.02036968;1;
1586;GSR;8;34.0;1;0;CC;14;L;0.0439852;0;
1587;GSR;9;36.5;1;3;CC;16;L;0.08169671;2;
1588;GSR;10;44.0;1;0;CC;13;L;0.0799176;0;
1589;GSR;11;46.5;1;3;CC;11;L;0.09036375;2;
1590;GSR;12;54.0;1;0;CC;12;L;0.0606861;0;
1591;GSR;13;56.5;1;3;CC;16;L;0.08097038;2;
1592;GSR;14;64.0;1;0;CC;10;L;0.08661831;0;
1593;GSR;15;66.5;1;1;CC;13;L;0.1129131;3;
1594;GSR;16;74.0;1;0;CC;14;L;0.05514701;0;
1595;GSR;17;76.5;1;1;CC;14;L;0.0494524;3;
1596;GSR;18;84.0;1;0;CC;13;L;0.04410607;0;
1597;GSR;19;86.5;1;1;CC;15;L;0.07613956;3;
1598;GSR;20;94.0;1;0;CC;14;L;0.07593649;0;
1599;GSR;1;2.0;2;0;baseline;17;L;0.04946873;0;
1600;GSR;2;4.0;2;0;SHAM-AC;14;L;0.04679916;0;
1601;GSR;3;6.5;2;3;SHAM-AC;15;L;0.07963945;1;AN
1602;GSR;4;14.0;2;0;SHAM-AC;14;L;0.05115225;0;
1603;GSR;5;16.5;2;3;SHAM-AC;16;L;0.04025749;1;AN
1604;GSR;6;24.0;2;0;SHAM-AC;10;L;0.0632886;0;
1605;GSR;7;26.5;2;3;SHAM-AC;11;L;0.112366;1;AN
1606;GSR;8;34.0;2;0;SHAM-AC;15;L;0.05574938;0;
1607;GSR;9;36.5;2;1;SHAM-AC;15;L;0.09674005;2;AN
1608;GSR;10;44.0;2;0;SHAM-AC;15;L;0.1103383;0;
1609;GSR;11;46.5;2;1;SHAM-AC;15;L;0.1051396;2;AN
1610;GSR;12;54.0;2;0;SHAM-AC;12;L;0.05183981;0;
1611;GSR;13;56.5;2;1;SHAM-AC;12;L;0.1081058;2;AN
1612;GSR;14;64.0;2;0;SHAM-AC;11;L;0.09994159;0;
1613;GSR;15;66.5;2;2;SHAM-AC;12;L;0.04377067;3;AN
